,rank,weighted_rank
YDL029W,602,0.3295421667514691
YDL030W,407,0.39561674696809834
YDL031W,783,0.46203035730494224
YDL032W,1,0.970970970970971
YDL033C,581,0.28901362636302397
YDL034W,12,0.6411411411411412
YDL035C,221,0.36007047771753653
YDL036C,302,0.25575907032860673
YDL037C,50,0.2992592592592593
YDL039C,132,0.3708329541662875
YDL040C,324,0.28188991460596396
YDL041W,2,0.3858858858858859
YDL042C,752,0.3964256810001491
YDL043C,422,0.429787607512726
YDL044C,77,0.4217854217854218
YDL045C,239,0.2901646416290768
YDL045W-A,154,0.6106236106236106
YDL046W,100,0.2988988988988989
YDL047W,710,0.3649861128734368
YDL048C,291,0.24858191524858192
YDL049C,56,0.32135707135707137
YDL050C,29,0.24748886817852336
YDL051W,921,0.3835138069665757
YDL052C,342,0.3750563428926002
YDL053C,76,0.39561930351404034
YDL054C,84,0.3253968253968254
YDL055C,634,0.28236438331075553
YDL056W,872,0.30837603658704577
YDL057W,221,0.22314622314622315
YDL058W,409,0.3497825453815674
YDL059C,284,0.41123165418940066
YDL060W,710,0.5472923627853206
YDL061C,583,0.5540325917684408
YDL062W,2,0.57007007007007
YDL063C,425,0.5011340752517223
YDL064W,840,0.33285428285428287
YDL065C,204,0.4131288150895994
YDL066W,450,0.37443665888110333
YDL067C,185,0.43017071125179235
YDL069C,118,0.4065506184150252
YDL070W,612,0.3769684717397136
YDL071C,22,0.3362908362908363
YDL072C,302,0.31185821583172574
YDL073W,15,0.5818485151818485
YDL074C,522,0.3421045566639436
YDL075W,550,0.5938556738556738
YDL076C,104,0.4784977284977285
YDL077C,422,0.3583536142777849
YDL078C,804,0.3243504698728579
YDL079C,835,0.2546246845648043
YDL080C,195,0.42276635609968943
YDL081C,507,0.5066920964356861
YDL082W,659,0.5458007324471664
YDL083C,776,0.5185249682672363
YDL084W,962,0.3357557141340925
YDL085C-A,29,0.4411307859583722
YDL085W,475,0.35478004320109585
YDL086C-A,1,0.970970970970971
YDL086W,142,0.2607114156409931
YDL087C,255,0.4061905042297199
YDL088C,115,0.5110588849719284
YDL089W,46,0.4468381424903164
YDL090C,146,0.37242722174229026
YDL091C,288,0.30702230007785564
YDL092W,359,0.5027646030431546
YDL093W,197,0.33831293222156167
YDL094C,3,0.579245912579246
YDL095W,179,0.33601198964327456
YDL096C,29,0.5126505816160989
YDL097C,426,0.40008318177332264
YDL098C,175,0.500992420992421
YDL099W,132,0.33161949828616494
YDL100C,408,0.2969538165616597
YDL101C,610,0.3736145982047621
YDL102W,575,0.42885494189842016
YDL103C,287,0.33637819003672664
YDL104C,528,0.26855833105833105
YDL105W,120,0.36734234234234237
YDL106C,176,0.3191941941941942
YDL107W,112,0.36873480623480626
YDL108W,391,0.48607942981344515
YDL109C,109,0.3906383447667851
YDL110C,249,0.3478940788177736
YDL111C,381,0.3149685118189055
YDL112W,540,0.269856893930968
YDL113C,284,0.33942393097322676
YDL114W,223,0.2785296507269601
YDL115C,152,0.3625204151519941
YDL116W,366,0.3626850894610457
YDL117W,190,0.36285232601022077
YDL118W,1,0.95995995995996
YDL119C,84,0.4400591067257734
YDL120W,355,0.40981826897319856
YDL121C,107,0.32031096517077823
YDL122W,237,0.3157841385689487
YDL123W,118,0.34274104613087664
YDL124W,387,0.33787275647740767
YDL125C,532,0.2435085461401251
YDL126C,818,0.39261755643173735
YDL127W,162,0.3625909860477762
YDL128W,144,0.34575547769992215
YDL129W,88,0.33733733733733734
YDL130W,467,0.5211507010222214
YDL130W-A,210,0.3515181848515182
YDL131W,352,0.30008133133133136
YDL132W,653,0.4618125016287344
YDL133C-A,162,0.8524944697784204
YDL133W,77,0.357981357981358
YDL134C,588,0.3279538041442803
YDL135C,237,0.3320324543953236
YDL136W,617,0.6086491678063801
YDL137W,561,0.34775952423011247
YDL138W,540,0.24874874874874875
YDL139C,93,0.4104427007652814
YDL140C,1347,0.4239332130943118
YDL141W,507,0.2786553812194838
YDL142C,491,0.27471463316677164
YDL143W,890,0.357835363453341
YDL144C,78,0.30965580965580963
YDL145C,438,0.360618609477057
YDL146W,178,0.30912373047204506
YDL147W,436,0.39592115050830645
YDL148C,655,0.5387249845265113
YDL149W,359,0.3782752111442919
YDL150W,486,0.4059429800170541
YDL151C,5,0.4828828828828829
YDL152W,1,0.4804804804804805
YDL153C,534,0.5585454368225904
YDL154W,274,0.3325990223800443
YDL155W,539,0.4099071241928385
YDL156W,320,0.3223348348348348
YDL157C,40,0.2638138138138138
YDL158C,1,0.17317317317317318
YDL159C-B,1,0.5515515515515516
YDL159W,421,0.34874779767891406
YDL159W-A,16,0.4583333333333333
YDL160C,811,0.332300241054865
YDL160C-A,71,0.34048132639681933
YDL161W,273,0.36381803048469713
YDL162C,4,0.4064064064064064
YDL163W,38,0.3050682261208577
YDL164C,659,0.4419123220337181
YDL165W,262,0.3284238436910193
YDL166C,507,0.3439553952374465
YDL167C,452,0.40681167893557274
YDL168W,381,0.3386509869449502
YDL169C,182,0.29652729652729654
YDL170W,124,0.36245923342697534
YDL171C,568,0.35445656924530167
YDL172C,28,0.43797368797368796
YDL173W,57,0.31668510615879036
YDL174C,294,0.41998801522611046
YDL175C,307,0.3018914680152465
YDL176W,35,0.40540540540540543
YDL177C,125,0.21065865865865865
YDL178W,237,0.31566587684731146
YDL179W,116,0.4107210658934797
YDL180W,22,0.3827918827918828
YDL181W,139,0.45464889349781434
YDL182W,381,0.3122361206350708
YDL183C,67,0.36414025966264774
YDL184C,213,0.7218392101021209
YDL185C-A,1,0.7907907907907908
YDL185W,654,0.3148255288928072
YDL186W,9,0.29351573796018243
YDL188C,548,0.32306211320809863
YDL189W,148,0.31808835862889917
YDL190C,446,0.3776175278417431
YDL191W,634,0.5864618561779446
YDL192W,920,0.3265776646211429
YDL193W,334,0.25760790730850613
YDL194W,570,0.26120682085594366
YDL195W,436,0.38733228641485523
YDL196W,40,0.28816316316316315
YDL197C,96,0.3539164164164164
YDL198C,228,0.3164611980401454
YDL199C,406,0.2275428137497103
YDL200C,435,0.24800662731697215
YDL201W,743,0.3566325410201588
YDL202W,715,0.4160608160608161
YDL203C,204,0.32932442246167737
YDL204W,426,0.3580082429847688
YDL205C,575,0.2955738347042695
YDL206W,101,0.21147880553821147
YDL207W,210,0.45759569092902425
YDL208W,970,0.5101410689039555
YDL209C,518,0.3537050564077591
YDL210W,222,0.3245993741489237
YDL211C,51,0.4373981824962217
YDL212W,192,0.35469323490156823
YDL213C,521,0.4902176648817724
YDL214C,258,0.2744760264140109
YDL215C,583,0.3382421872987911
YDL216C,679,0.3199163817720519
YDL217C,260,0.4432509432509433
YDL218W,84,0.375983125983126
YDL219W,353,0.25789245335987543
YDL220C,281,0.4464179481973076
YDL221W,1,0.6336336336336337
YDL222C,259,0.35347702915270485
YDL223C,217,0.3636908798199121
YDL224C,512,0.23660770145145146
YDL225W,298,0.3212843716199421
YDL226C,341,0.377303990207216
YDL227C,212,0.2862532343664419
YDL228C,37,0.41766090414739065
YDL229W,1000,0.29255555555555557
YDL230W,277,0.3454212335078761
YDL231C,20,0.29284284284284284
YDL232W,74,0.4362470578686795
YDL233W,73,0.3195661414839497
YDL234C,343,0.3088511251776558
YDL235C,152,0.3737816764132554
YDL236W,424,0.27184259731429544
YDL237W,67,0.34464315061329986
YDL238C,402,0.27465525226719256
YDL239C,104,0.3547104797104797
YDL240W,617,0.3169895989993235
YDL241W,29,0.3023023023023023
YDL242W,38,0.46672988778251934
YDL243C,110,0.3622895622895623
YDL244W,185,0.3111922733544355
YDL245C,351,0.21649854983188316
YDL246C,287,0.303114961651547
YDL247W,315,0.22858096191429525
YDL248W,72,0.3954927149371594
YDR001C,503,0.34995034796227636
YDR002W,501,0.2879066691441941
YDR003W,86,0.290581278953372
YDR003W-A,2,0.1976976976976977
YDR004W,828,0.3110949113364572
YDR005C,289,0.33662035738160306
YDR006C,107,0.3155959698015773
YDR007W,750,0.3068948948948949
YDR008C,10,0.6355355355355355
YDR009W,377,0.28383024934749074
YDR011W,260,0.30694925694925695
YDR012W,809,0.48877678667542696
YDR013W,336,0.41810262643595975
YDR014W,107,0.3986884080342024
YDR014W-A,31,0.48241790177274047
YDR015C,6,0.8421755088421755
YDR016C,124,0.5794504181600956
YDR017C,649,0.33532145396552177
YDR018C,359,0.26215630672455187
YDR019C,513,0.33363382876053443
YDR020C,458,0.2682595259014473
YDR021W,894,0.4661910232380031
YDR022C,100,0.4801401401401401
YDR023W,824,0.3139231464474183
YDR025W,715,0.5689171689171689
YDR026C,941,0.2579125352770411
YDR027C,220,0.4051733551733552
YDR028C,222,0.43726158591023456
YDR029W,19,0.29466308413676834
YDR030C,198,0.4979676646343313
YDR031W,65,0.5056749056749057
YDR032C,345,0.2664693679186433
YDR033W,110,0.3259441259441259
YDR034C,118,0.3600804194024533
YDR034C-A,9,0.5022800578356134
YDR034C-C,14,0.2107107107107107
YDR034C-D,14,0.2107822107822108
YDR034W-B,99,0.3149412038300927
YDR035W,285,0.32198865532198867
YDR036C,525,0.3681033414366748
YDR037W,876,0.32190181048628536
YDR038C,271,0.27929405420180325
YDR039C,242,0.28497505770233045
YDR040C,364,0.33477433477433477
YDR041W,655,0.5156912637828668
YDR042C,44,0.31338156338156337
YDR043C,541,0.2980022536399616
YDR044W,501,0.3100825376274478
YDR045C,502,0.3608169922910959
YDR046C,154,0.281983281983282
YDR047W,950,0.32126969074337497
YDR048C,45,0.37590924257590924
YDR049W,249,0.39376324115279937
YDR050C,1310,0.3616868777174121
YDR051C,85,0.5546840958605664
YDR052C,332,0.43136811510305484
YDR053W,51,0.5447211917800153
YDR054C,882,0.3308172117695927
YDR055W,188,0.296274998402658
YDR056C,99,0.4335345446456558
YDR057W,274,0.421001293264067
YDR058C,202,0.3485713436208486
YDR059C,680,0.34720750161926633
YDR060W,554,0.5532861381236832
YDR061W,251,0.29166218010839523
YDR062W,443,0.3311663808277804
YDR063W,119,0.41952877246994896
YDR064W,982,0.5189170840902002
YDR065W,135,0.4216735253772291
YDR066C,151,0.38677750598280397
YDR067C,111,0.3858092326560795
YDR068W,104,0.36746361746361744
YDR069C,400,0.389034034034034
YDR070C,260,0.4228728728728729
YDR071C,249,0.2888792406864696
YDR072C,203,0.3540141126348023
YDR073W,150,0.3461127794461128
YDR074W,422,0.35422863621915757
YDR075W,700,0.31735020735020736
YDR076W,261,0.3931939602437687
YDR077W,184,0.33320820820820823
YDR078C,146,0.4443141771908895
YDR079C-A,157,0.5333677626671257
YDR079W,159,0.3602785175112219
YDR080W,265,0.3913120667837649
YDR081C,222,0.32226370514658803
YDR082W,145,0.45797521659590623
YDR083W,597,0.5319909524264633
YDR084C,110,0.41852761852761855
YDR085C,201,0.31141091340096316
YDR086C,545,0.5013398719820739
YDR087C,643,0.517797735527129
YDR088C,285,0.44735964034209647
YDR089W,73,0.39346195510579074
YDR090C,109,0.3950280555785143
YDR091C,881,0.5109877187062204
YDR092W,719,0.354220701925848
YDR093W,285,0.2762060305919955
YDR094W,43,0.3166655027120143
YDR095C,31,0.26759017081597725
YDR096W,750,0.3010263596930264
YDR097C,488,0.4181415021578956
YDR098C,327,0.3361771557490212
YDR098C-A,14,0.2107107107107107
YDR098C-B,23,0.39378508943726337
YDR099W,834,0.3211604890261965
YDR100W,67,0.3749421062853899
YDR101C,1093,0.4781707599639896
YDR102C,29,0.4045424735079908
YDR103W,151,0.4485942896538923
YDR104C,58,0.41724483103793447
YDR105C,101,0.32915093311132915
YDR106W,19,0.4295347979558506
YDR107C,90,0.28167055944833724
YDR108W,336,0.33391129224462557
YDR109C,379,0.28975413408131084
YDR110W,264,0.3729562896229563
YDR111C,547,0.3237991190459198
YDR112W,4,0.7677677677677678
YDR113C,298,0.4253313716400965
YDR114C,60,0.39447781114447783
YDR115W,214,0.5263253908113721
YDR116C,702,0.42414636859081306
YDR117C,239,0.3768454647115735
YDR118W,246,0.39658764455512424
YDR119W,383,0.2415470300587794
YDR119W-A,98,0.41527241527241526
YDR120C,626,0.44286458982944604
YDR121W,294,0.37105472819758534
YDR122W,382,0.24789711177145732
YDR123C,268,0.35761134268596956
YDR124W,52,0.41545391545391547
YDR125C,108,0.30742779816853893
YDR126W,138,0.3306785045915481
YDR127W,701,0.30009610180794205
YDR128W,403,0.2711619808394002
YDR129C,607,0.31640206928510056
YDR130C,248,0.4894975620782072
YDR131C,66,0.5539478872812206
YDR132C,107,0.3859466943579093
YDR133C,19,0.42584689953111005
YDR135C,343,0.38969581826724686
YDR136C,9,0.6108330552774998
YDR137W,231,0.3132093132093132
YDR138W,221,0.4563839857957505
YDR139C,994,0.3970409040831576
YDR140W,425,0.27775775775775774
YDR141C,218,0.3190070804749704
YDR142C,235,0.4013801035077631
YDR143C,361,0.338016687047158
YDR144C,263,0.26111662993792273
YDR145W,290,0.43377515446480963
YDR146C,526,0.36469168788560424
YDR147W,198,0.31973893085004196
YDR148C,625,0.32335855855855855
YDR149C,32,0.3691504004004004
YDR150W,208,0.3797788172788173
YDR151C,221,0.25902825902825904
YDR152W,257,0.31641758490007516
YDR153C,211,0.3673246706422062
YDR154C,34,0.30062415356533
YDR155C,791,0.37303801905571815
YDR156W,140,0.3908980408980409
YDR157W,33,0.4681044681044681
YDR158W,681,0.30901091987729284
YDR159W,373,0.3561738682382114
YDR160W,154,0.37560937560937563
YDR161W,296,0.4473358493628764
YDR162C,192,0.3292824074074074
YDR163W,252,0.4413739135961358
YDR164C,367,0.40368706581240643
YDR165W,490,0.4169802455516741
YDR166C,244,0.3876704573425885
YDR167W,347,0.4210435219080752
YDR168W,327,0.3384699684393874
YDR169C,145,0.3262710986848918
YDR169C-A,40,0.3230980980980981
YDR170C,555,0.3545816086356627
YDR170W-A,39,0.2729139395806062
YDR171W,708,0.3338918014059257
YDR172W,939,0.4484260618445922
YDR173C,486,0.36006582714401647
YDR174W,486,0.36543951358766175
YDR175C,296,0.48660146633119605
YDR176W,310,0.3962930672608092
YDR177W,585,0.3292403514625737
YDR178W,347,0.362950847100703
YDR179C,79,0.40231370611117445
YDR179W-A,39,0.3953953953953954
YDR180W,311,0.3440224790707106
YDR181C,69,0.5394089741915828
YDR182W,166,0.3499222113679945
YDR182W-A,100,0.24595595595595596
YDR183W,340,0.24848083377495142
YDR184C,337,0.40488856809331586
YDR185C,83,0.37373518096409664
YDR186C,37,0.49901252603955304
YDR187C,25,0.500940940940941
YDR188W,771,0.3241892995459792
YDR189W,300,0.3962896229562896
YDR190C,937,0.3467939657907641
YDR191W,373,0.2812168737101713
YDR192C,209,0.39895397790134635
YDR193W,26,0.4347039347039347
YDR194C,677,0.3471713959158568
YDR194W-A,2,0.41791791791791794
YDR195W,125,0.46886886886886886
YDR196C,607,0.28052104823109764
YDR197W,126,0.3875144986256097
YDR198C,95,0.4228755070860334
YDR199W,26,0.42950642950642953
YDR200C,257,0.2754427579330303
YDR201W,218,0.43203295038157424
YDR202C,91,0.3266783266783267
YDR203W,26,0.3862708862708863
YDR204W,221,0.3227209109562051
YDR205W,246,0.2932159802078501
YDR206W,179,0.3859222350842463
YDR207C,488,0.3806860138827352
YDR208W,505,0.3361856906411362
YDR209C,12,0.3183183183183183
YDR210C-C,14,0.2107107107107107
YDR210C-D,16,0.21509009009009009
YDR210W,11,0.5765765765765766
YDR210W-A,14,0.2107107107107107
YDR210W-B,44,0.3099008099008099
YDR211W,428,0.2749080856557492
YDR212W,930,0.3342676009342676
YDR213W,255,0.3580835737698483
YDR214W,255,0.34982040864393804
YDR215C,6,0.7212212212212212
YDR216W,593,0.30919452335978476
YDR217C,652,0.4065967808299097
YDR218C,142,0.2940969138152237
YDR219C,63,0.5122582900360678
YDR220C,44,0.3297160797160797
YDR221W,170,0.32355885297061765
YDR222W,75,0.3386586586586587
YDR223W,22,0.4200564200564201
YDR224C,799,0.43842716308298285
YDR225W,745,0.4150177022660244
YDR226W,817,0.3440956256133735
YDR227W,243,0.4619763796718529
YDR228C,240,0.42294794794794793
YDR229W,115,0.3360316838577708
YDR230W,1,0.92992992992993
YDR231C,270,0.36494272049827603
YDR232W,355,0.3188597047751977
YDR233C,352,0.30477352352352355
YDR234W,574,0.3223868467770907
YDR235W,191,0.4253677761531165
YDR236C,628,0.26545494539125114
YDR237W,723,0.4944128083823796
YDR238C,497,0.36988094734573607
YDR239C,21,0.39024739024739025
YDR240C,95,0.6002002002002002
YDR241W,28,0.4592092092092092
YDR242W,305,0.2908219695104941
YDR243C,537,0.35986079189058706
YDR244W,258,0.43897773742734986
YDR245W,257,0.34040655441433654
YDR246W,133,0.40013697908434753
YDR246W-A,1,0.5515515515515516
YDR247W,373,0.26352357719649944
YDR248C,174,0.3331319825572699
YDR249C,30,0.42399065732399066
YDR250C,50,0.43287287287287285
YDR251W,97,0.30749306007037963
YDR252W,355,0.42905158679806565
YDR253C,362,0.293619586437266
YDR254W,169,0.5451842374919298
YDR255C,144,0.33003837170503836
YDR256C,825,0.3488979888979889
YDR257C,166,0.3520689364062858
YDR258C,819,0.3082203082203082
YDR259C,176,0.3693921193921194
YDR260C,187,0.40190457837516663
YDR261C,113,0.32354478372177486
YDR261C-C,32,0.26732982982982983
YDR261C-D,15,0.21941941941941942
YDR261W-A,16,0.28547297297297297
YDR261W-B,23,0.42720981851416634
YDR262W,35,0.3822965822965823
YDR263C,473,0.3526782596550038
YDR264C,260,0.3327827827827828
YDR265W,258,0.40731429103522127
YDR266C,185,0.3384898411925439
YDR267C,205,0.4648746307282893
YDR268W,547,0.2889342724808904
YDR270W,425,0.3113042454218925
YDR271C,1,0.8298298298298298
YDR272W,448,0.259145306020306
YDR273W,65,0.4583968583968584
YDR274C,6,0.6246246246246246
YDR275W,95,0.40704915441757544
YDR276C,135,0.3489563637711786
YDR277C,82,0.3813813813813814
YDR278C,2,0.4164164164164164
YDR279W,64,0.3809278028028028
YDR280W,444,0.39098558017476936
YDR281C,108,0.3556056056056056
YDR282C,51,0.3044220691279515
YDR283C,965,0.3149003926205999
YDR284C,243,0.3658308514275592
YDR285W,171,0.4220009483167378
YDR286C,47,0.4290886631312163
YDR287W,332,0.2513688387182363
YDR288W,213,0.2880298138514101
YDR289C,276,0.3286039662851257
YDR290W,2,0.5615615615615616
YDR291W,155,0.32349769123962674
YDR292C,785,0.2939372493512621
YDR293C,614,0.2941573495319424
YDR294C,319,0.2951227089158124
YDR295C,172,0.3809216192937123
YDR296W,188,0.5555289331885077
YDR297W,203,0.33380178207764416
YDR298C,664,0.37716632294945546
YDR299W,500,0.5668188188188188
YDR300C,429,0.27034727034727035
YDR301W,321,0.340243670461739
YDR302W,80,0.3849974974974975
YDR303C,163,0.36360286667035135
YDR304C,456,0.28577700507525067
YDR305C,365,0.23405323131350528
YDR306C,56,0.592002717002717
YDR307W,123,0.3301431512813627
YDR308C,227,0.4684243715080719
YDR309C,215,0.39963684614847406
YDR310C,320,0.3283564814814815
YDR311W,266,0.6074269758480285
YDR312W,384,0.495508529362696
YDR313C,165,0.3311129311129311
YDR314C,162,0.3819251350115548
YDR315C,80,0.3527277277277277
YDR316W,343,0.2880373084454717
YDR316W-A,76,0.2853247984826932
YDR316W-B,16,0.22334834834834835
YDR317W,31,0.4236817462623914
YDR318W,171,0.5406342014529149
YDR319C,89,0.33130883692681445
YDR320C,927,0.296019860205405
YDR320C-A,170,0.49455337690631807
YDR320W-B,1,0.970970970970971
YDR321W,274,0.27672563074022927
YDR322C-A,220,0.41422786422786423
YDR322W,364,0.4105011605011605
YDR323C,244,0.37566665025681417
YDR324C,555,0.5688391093796499
YDR325W,349,0.4169212192134828
YDR326C,122,0.3101708265642692
YDR327W,29,0.2521141831486659
YDR328C,659,0.4223449549701446
YDR329C,223,0.43017008039429566
YDR330W,177,0.33865503922001094
YDR331W,202,0.3333977541898334
YDR332W,250,0.31470270270270273
YDR333C,165,0.3252889252889253
YDR334W,662,0.3235471120667495
YDR335W,627,0.32186732186732187
YDR336W,364,0.21787171787171788
YDR337W,789,0.46234954853459287
YDR338C,239,0.22018671391056327
YDR339C,495,0.4577385466274355
YDR340W,3,0.30163496830163494
YDR341C,741,0.29700685841036717
YDR342C,519,0.2522541809632368
YDR343C,518,0.24446454176183907
YDR344C,2,0.3738738738738739
YDR345C,471,0.23937950689543047
YDR346C,115,0.3597075336205771
YDR347W,664,0.3411378245715595
YDR348C,70,0.325025025025025
YDR349C,119,0.30321918557212674
YDR350C,73,0.4636005868882581
YDR351W,73,0.38068205191492865
YDR352W,62,0.34752494429913783
YDR353W,649,0.29265937740514014
YDR354C-A,1,0.8028028028028028
YDR354W,406,0.3272040513419824
YDR355C,22,0.3887068887068887
YDR356W,296,0.35191948705462217
YDR357C,79,0.3966118016750928
YDR358W,511,0.3913071584304461
YDR359C,264,0.3538728122061455
YDR360W,39,0.3647750314416981
YDR361C,595,0.43017807723690077
YDR362C,107,0.3752350481322444
YDR363W,161,0.35347148390626654
YDR363W-A,304,0.4143880722828091
YDR364C,407,0.4295425646776998
YDR365C,464,0.5040665665665666
YDR365W-A,14,0.2107107107107107
YDR365W-B,17,0.2187481599246305
YDR366C,26,0.37183337183337184
YDR367W,83,0.4238575925322913
YDR368W,247,0.27195211405737724
YDR369C,118,0.4205307001917171
YDR370C,32,0.3532907907907908
YDR371C-A,1,0.970970970970971
YDR371W,202,0.3656924250983657
YDR372C,294,0.32098765432098764
YDR373W,431,0.274127956262527
YDR374C,256,0.31868196321321324
YDR374W-A,47,0.3516921176495645
